Type,Days for shipping (real),Days for shipment (scheduled),Order Region,Delivery Status,Late_delivery_risk,Category Name,Customer City,Order Item Total
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Cayey,188.9799957
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,185.9799957
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,175.9799957
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Bayamon,173.9799957
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,169.9799957
PAYMENT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,169.9799957
PAYMENT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,169.9799957
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,159.9799957
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,159.9799957
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,117.5800018
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,117.5800018
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,117.5800018
PAYMENT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,116.3799973
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Guayama,115.1800003
PAYMENT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,115.1800003
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,113.9800034
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,113.3799973
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,113.3799973
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,111.5800018
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,111.5800018
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,109.1800003
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,109.1800003
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,109.1800003
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,109.1800003
PAYMENT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,104.3799973
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,101.9800034
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,101.9800034
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,101.9800034
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,101.9800034
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,100.7799988
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,100.7799988
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,100.7799988
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,98.37999725
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Humacao,95.98000336
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,79.98000336
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,100.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,100.0
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Rio Grande,99.0
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,97.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,96.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,96.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,96.0
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,96.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,75.98000336
PAYMENT,6,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,75.58000183
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,94.5
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Guayama,74.37999725
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,93.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,93.0
PAYMENT,5,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,72.77999878
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,72.77999878
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,91.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,91.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Guayama,91.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,91.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,91.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,71.98000336
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,90.0
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,88.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Girls' Apparel,Caguas,121.8000031
PAYMENT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Caguas,69.58000183
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,67.98000336
PAYMENT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,67.18000031
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,84.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Girls' Apparel,Caguas,63.97999954
PAYMENT,2,4,Western Europe,Advance shipping,0,Girls' Apparel,Caguas,112.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,75.0
PAYMENT,6,4,Western Europe,Late delivery,1,Electronics,Caguas,94.05999756
PAYMENT,6,4,Western Europe,Late delivery,1,Golf Balls,Caguas,35.18000031
PAYMENT,6,4,Western Europe,Late delivery,1,Trade-In,Caguas,28.13999939
PAYMENT,6,4,Western Europe,Late delivery,1,Hunting & Shooting,Caguas,52.77999878
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,152.9700012
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,147.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,299.9700012
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,89.09999847
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,296.9700012
PAYMENT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,293.9700012
PAYMENT,3,4,Western Europe,Advance shipping,0,Electronics,Caguas,94.05000305
PAYMENT,6,4,Western Europe,Late delivery,1,Electronics,Caguas,132.2700043
PAYMENT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,287.9700012
PAYMENT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,287.9700012
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,283.4700012
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,278.9700012
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,263.9700012
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,254.9700012
PAYMENT,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,251.9700012
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Guaynabo,248.9799957
PAYMENT,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,248.9799957
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,245.9799957
PAYMENT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,245.9799957
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,239.9799957
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Humacao,179.9700012
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,179.9700012
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,179.9700012
PAYMENT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,178.1699982
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,176.3699951
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,176.3699951
PAYMENT,3,4,Western Europe,Advance shipping,0,Cleats,San Sebastian,172.7700043
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,170.0700073
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Guaynabo,170.0700073
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,167.3699951
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,163.7700043
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,163.7700043
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Vega Baja,161.9700012
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,161.9700012
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,152.9700012
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,151.1699982
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,151.1699982
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,151.1699982
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,149.3800049
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,147.5800018
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,147.5800018
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,134.9799957
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,134.9799957
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,134.9799957
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,150.0
PAYMENT,6,4,Western Europe,Late delivery,1,Girls' Apparel,Caguas,207.8999939
PAYMENT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Caguas,118.7699966
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,148.5
PAYMENT,5,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,117.5699997
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,147.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,145.5
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,144.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,142.5
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,141.75
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,139.5
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,139.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,139.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,139.5
PAYMENT,6,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,109.1699982
PAYMENT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Caguas,109.1699982
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,136.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,135.0
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,130.5
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,San Sebastian,130.5
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,127.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,127.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,126.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,124.5
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,124.5
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,124.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,120.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,120.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,120.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,San Sebastian,112.5
PAYMENT,5,4,Western Europe,Late delivery,1,Electronics,Caguas,78.69999695
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,237.5599976
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,218.3600006
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,203.9700012
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,192.0
PAYMENT,5,4,Western Europe,Late delivery,1,Electronics,Caguas,104.9300003
PAYMENT,3,4,Western Europe,Advance shipping,0,Soccer,Caguas,271.9700012
PAYMENT,6,4,Western Europe,Late delivery,1,Baseball & Softball,Caguas,199.1699982
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,399.9599915
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,395.9599915
PAYMENT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,383.9599915
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,379.9599915
PAYMENT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,371.9599915
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,359.9599915
PAYMENT,6,4,Western Europe,Late delivery,1,Cardio Equipment,San Sebastian,359.9599915
PAYMENT,2,4,Western Europe,Advance shipping,0,Electronics,Caguas,112.5999985
PAYMENT,5,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,347.9700012
PAYMENT,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,335.9700012
PAYMENT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,327.9700012
PAYMENT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Vega Baja,299.9700012
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,239.9600067
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Bayamon,239.9600067
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,239.9600067
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,237.5599976
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,232.7599945
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,232.7599945
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,230.3600006
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,230.3600006
PAYMENT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,227.9600067
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,223.1600037
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,223.1600037
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,215.9600067
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,211.1600037
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,208.7700043
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,203.9700012
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,191.9700012
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,179.9700012
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,179.9700012
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,200.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,196.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,196.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,196.0
PAYMENT,6,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,155.1600037
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,153.5599976
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,192.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,151.9600067
PAYMENT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,151.9600067
PAYMENT,5,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,151.1600037
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,189.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,186.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,186.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,186.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,145.5599976
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,182.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,180.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,180.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,180.0
PAYMENT,6,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,140.7599945
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,176.0
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,176.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,174.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Caguas,135.9700012
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,168.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,160.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,119.9700012
PAYMENT,4,4,Western Europe,Shipping on time,0,Electronics,Caguas,184.2799988
PAYMENT,6,4,Western Europe,Late delivery,1,Lacrosse,Caguas,104.9599991
PAYMENT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,163.9600067
PAYMENT,3,4,Western Europe,Advance shipping,0,Baseball & Softball,Caguas,296.9500122
PAYMENT,4,4,Western Europe,Shipping on time,0,Tennis & Racquet,Caguas,209.1999969
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,494.9500122
PAYMENT,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,489.9500122
PAYMENT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,489.9500122
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,484.9500122
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,484.9500122
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,479.9500122
PAYMENT,2,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,439.9599915
PAYMENT,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,434.9599915
PAYMENT,6,4,Western Europe,Late delivery,1,Cardio Equipment,Caguas,434.9599915
PAYMENT,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,419.9599915
PAYMENT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,409.9599915
PAYMENT,3,4,Western Europe,Advance shipping,0,Cardio Equipment,Caguas,409.9599915
PAYMENT,4,4,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,374.9599915
PAYMENT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,299.9500122
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,299.9500122
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,296.9500122
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,293.9500122
PAYMENT,4,4,Western Europe,Shipping on time,0,Cleats,Caguas,293.9500122
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,290.9500122
PAYMENT,3,4,Western Europe,Advance shipping,0,Cleats,Bayamon,287.9500122
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,287.9500122
PAYMENT,2,4,Western Europe,Advance shipping,0,Cleats,Caguas,283.4500122
PAYMENT,3,4,Western Europe,Advance shipping,0,Cleats,Caguas,263.9599915
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,San Sebastian,254.9600067
PAYMENT,5,4,Western Europe,Late delivery,1,Cleats,Caguas,248.9600067
PAYMENT,6,4,Western Europe,Late delivery,1,Cleats,Caguas,239.9600067
PAYMENT,6,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,199.9499969
PAYMENT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Caguas,199.9499969
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,247.5
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,247.5
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,245.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,245.0
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,245.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Shop By Sport,San Sebastian,193.9499969
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,242.5
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,144.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,189.9499969
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,237.5
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,237.5
PAYMENT,5,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,188.9499969
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,181.9499969
PAYMENT,4,4,Western Europe,Shipping on time,0,Shop By Sport,Caguas,181.9499969
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,227.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,227.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,220.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,220.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,220.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Women's Apparel,Caguas,220.0
PAYMENT,3,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,173.9600067
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,217.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,217.5
PAYMENT,6,4,Western Europe,Late delivery,1,Women's Apparel,Caguas,210.0
PAYMENT,5,4,Western Europe,Late delivery,1,Women's Apparel,Rio Grande,205.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,205.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,205.0
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,159.9600067
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,159.9600067
PAYMENT,6,4,Western Europe,Late delivery,1,Shop By Sport,Caguas,159.9600067
PAYMENT,4,4,Western Europe,Shipping on time,0,Women's Apparel,Caguas,200.0
PAYMENT,4,4,Western Europe,Shipping on time,0,Girls' Apparel,Caguas,262.5
PAYMENT,2,4,Western Europe,Advance shipping,0,Shop By Sport,Caguas,149.9600067
PAYMENT,3,4,Western Europe,Advance shipping,0,Kids' Golf Clubs,Caguas,449.7799988
PAYMENT,3,4,Western Europe,Advance shipping,0,Electronics,Caguas,228.7599945
TRANSFER,2,1,Western Europe,Shipping canceled,0,Men's Footwear,Caguas,128.6900024
TRANSFER,2,1,Western Europe,Shipping canceled,0,Shop By Sport,Caguas,169.9900055
TRANSFER,2,1,Western Europe,Shipping canceled,0,Women's Apparel,Caguas,42.0
TRANSFER,2,1,Western Europe,Shipping canceled,0,Kids' Golf Clubs,Caguas,173.1300049
TRANSFER,2,1,Western Europe,Late delivery,1,Cameras ,Caguas,438.480011
TRANSFER,2,1,Western Europe,Late delivery,1,Cameras ,Caguas,411.3599854
TRANSFER,2,1,Western Europe,Late delivery,1,Cameras ,Caguas,411.3599854
TRANSFER,2,1,Western Europe,Late delivery,1,Baseball & Softball,Caguas,151.1900024
TRANSFER,2,1,Western Europe,Late delivery,1,Soccer,Caguas,99.98999786
TRANSFER,2,1,Western Europe,Late delivery,1,Strength Training,Caguas,170.1000061
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,86.98999786
TRANSFER,2,1,Western Europe,Late delivery,1,Electronics,Mayaguez,26.22999954
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,128.6900024
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,127.3899994
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,127.3899994
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,126.0899963
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,57.59000015
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,124.7900009
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,123.4899979
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,56.68999863
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,122.8399963
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,122.8399963
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,55.79000092
TRANSFER,2,1,Western Europe,Late delivery,1,Children's Clothing,Caguas,314.25
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,114.3899994
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,50.99000168
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,49.18999863
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,106.5899963
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,106.5899963
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,103.9899979
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,97.48999786
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,49.5
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,47.5
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,36.38999939
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,45.5
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,44.0
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,40.0
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,299.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,387.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,287.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,287.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,284.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,272.980011
